timestamp,endpoint,participant_id,predicted_id,ground_truth_should_match,predicted_match,confidence_score,threshold,faces_detected,lighting_condition,processing_time_ms,session_id,notes
2026-07-02T17:03:58.317546,/attendance/face_recognize,P15,P15,True,True,0.329725602826831,0.4,1,,2094.3688000552356,110a8ed5-e091-4b5d-baaa-b82c50252064,already_confirmed
2026-07-02T17:06:54.022621,/students/enroll,P16,P16,True,True,,0.4,1,,1639.6849000593647,,enroll_success
2026-07-02T17:07:01.654010,/attendance/face_recognize,P16,P16,,True,0.0,0.4,1,,2441.2592999869958,cc5370f7-3325-4f10-bf2b-1ddd4bf9b843,confirmed
2026-07-02T17:07:04.670840,/attendance/face_recognize,P16,P16,True,True,0.39349029918462314,0.4,1,,2638.3305999916047,cc5370f7-3325-4f10-bf2b-1ddd4bf9b843,already_confirmed
2026-07-02T17:07:07.241855,/attendance/face_recognize,P16,P16,True,True,0.3579498705041682,0.4,1,,2192.0093999942765,cc5370f7-3325-4f10-bf2b-1ddd4bf9b843,already_confirmed
2026-07-02T17:07:10.406798,/attendance/face_recognize,P16,P16,True,True,0.31331572654016376,0.4,1,,2849.442300037481,cc5370f7-3325-4f10-bf2b-1ddd4bf9b843,already_confirmed
2026-07-02T17:07:13.285405,/attendance/face_recognize,P16,P16,True,True,0.2616784017901395,0.4,1,,2498.6547000007704,cc5370f7-3325-4f10-bf2b-1ddd4bf9b843,already_confirmed
2026-07-02T17:11:22.002554,/students/enroll,P17,P17,True,True,,0.4,1,,1696.8776000430807,,enroll_success
2026-07-02T17:11:34.005499,/attendance/face_recognize,P17,P17,,True,0.0,0.4,1,,5465.496200020425,55c6ee20-5a38-4aa4-a78b-236dc32e13b5,confirmed
2026-07-02T17:11:36.996922,/attendance/face_recognize,P17,P17,True,True,0.3993954958946933,0.4,1,,2206.2834000680596,55c6ee20-5a38-4aa4-a78b-236dc32e13b5,already_confirmed
2026-07-02T17:11:40.517325,/attendance/face_recognize,,,,False,0.45303647379997897,0.4,1,,3247.1205999609083,55c6ee20-5a38-4aa4-a78b-236dc32e13b5,Rejected: No match found.
2026-07-02T17:11:42.837345,/attendance/face_recognize,P17,P17,True,True,0.30116941653843854,0.4,1,,1975.4369999282062,55c6ee20-5a38-4aa4-a78b-236dc32e13b5,already_confirmed
2026-07-02T17:11:45.181438,/attendance/face_recognize,P17,P17,True,True,0.23764890420701265,0.4,1,,1964.8783000884578,55c6ee20-5a38-4aa4-a78b-236dc32e13b5,already_confirmed
